16,-1,221,21,0,4,12,6,5,5,5,6,5,5,4,2,5,5,1,5,5,3,4,3,1,5
16,-1,223,21,0,4,12,6,5,5,6,3,7,5,4,2,5,4,4,2,6,3,4,3,1,5
16,-1,224,21,0,4,12,6,6,4,5,5,6,4,4,2,6,3,2,4,7,1,3,4,3,5
16,-1,225,21,0,4,12,6,7,3,6,4,6,5,4,2,5,4,3,3,6,3,2,5,1,5
16,-1,224,21,0,4,12,7,3,6,6,4,6,5,4,2,5,4,3,3,6,2,5,2,2,5
16,-1,220,21,0,4,12,7,5,4,6,5,5,5,4,2,5,4,2,4,6,2,3,4,2,5
16,-1,221,20,0,5,11,5,5,6,4,6,6,4,5,3,4,5,2,3,6,6,1,0,4,5
16,-1,222,21,0,5,11,5,5,6,5,3,8,5,3,2,6,5,2,3,6,4,4,2,1,5
16,-1,222,21,0,5,11,5,7,4,5,4,7,5,3,2,6,5,1,4,6,4,2,4,1,5
16,-1,225,21,0,5,11,6,3,7,5,4,7,5,3,2,6,5,1,4,6,3,5,1,2,5
16,-1,221,20,0,5,11,6,3,7,5,5,6,5,4,4,3,5,4,1,6,5,3,3,0,5
16,-1,224,20,0,5,11,6,4,6,5,4,7,4,4,4,4,3,5,0,8,3,2,4,2,5
16,-1,225,20,0,5,11,6,4,6,5,5,6,5,4,1,6,5,2,3,6,3,6,0,2,5
16,-1,221,20,0,5,11,6,5,5,5,5,6,3,7,4,2,3,4,5,4,5,0,1,5,5
16,-1,221,20,0,5,11,6,5,5,5,5,6,4,5,3,4,4,3,2,7,5,0,1,5,5
16,-1,219,20,0,5,11,6,5,5,5,5,6,5,3,2,6,5,0,5,6,3,3,3,2,5
16,-1,219,20,0,5,11,6,5,5,5,6,5,5,4,4,3,5,3,2,6,5,1,5,0,5
16,-1,218,20,0,5,11,6,5,5,6,3,7,5,4,4,3,4,5,2,5,4,3,3,6,0
16,-1,222,20,0,5,11,6,6,4,5,6,5,4,5,6,1,4,3,4,5,5,1,0,5,5
16,-1,219,21,0,5,11,6,6,4,5,6,5,5,4,1,6,5,1,4,6,3,4,2,2,5
16,-1,221,20,0,5,11,6,7,3,6,4,6,5,4,4,3,4,4,3,5,4,1,5,6,0
16,-1,224,21,0,5,11,7,2,7,5,5,6,4,4,4,4,3,4,1,8,2,3,3,3,5
16,-1,218,21,0,5,11,7,3,6,5,7,4,5,4,4,3,5,2,3,6,4,2,4,1,5
16,-1,224,21,0,5,11,7,3,6,6,3,7,5,3,2,6,4,2,3,7,2,4,2,3,5
16,-1,221,20,0,5,11,7,3,6,6,4,6,5,4,4,3,4,4,3,5,3,4,2,7,0
