10,2,81,19,10,3,7,2,4,4,2,5,2,3,1,3,3,3,2,1,4,4,0,2,4,0
10,2,81,19,10,3,7,3,3,4,3,3,3,3,0,4,3,2,2,1,5,2,2,0,1,5
10,2,79,20,10,3,7,4,1,5,4,2,3,3,2,2,3,2,3,2,3,3,1,1,0,5
10,2,80,19,-2,3,7,4,2,4,2,3,4,3,3,1,3,3,1,4,2,3,2,0,0,5
10,2,81,19,-2,3,7,4,4,2,3,1,5,3,3,1,3,2,3,2,3,3,0,2,0,5
10,2,76,21,-2,3,7,5,2,3,3,2,4,3,3,1,3,2,2,3,3,2,1,1,1,5
10,2,80,20,-6,3,7,5,2,3,2,4,3,4,2,2,2,2,4,3,1,3,1,1,5,0
10,2,79,20,-2,3,7,5,3,2,3,3,3,4,1,3,2,3,1,2,4,2,2,0,1,5
10,2,78,18,6,4,6,2,3,5,2,3,4,3,3,0,4,4,2,2,2,4,3,3,0,0
10,2,81,20,12,4,6,2,5,3,2,5,2,2,1,5,2,1,3,3,3,3,0,1,1,5
10,2,81,19,6,4,6,3,1,6,2,4,3,3,3,0,4,4,1,3,2,3,4,2,1,0
10,2,78,19,10,4,6,3,3,4,3,2,4,1,4,2,3,0,4,4,2,2,1,0,2,5
10,2,81,19,4,4,6,3,3,4,1,5,3,1,4,2,3,2,0,4,4,2,1,0,2,5
10,2,76,19,0,4,6,3,3,4,2,2,5,3,3,0,4,3,3,1,3,3,2,4,1,0
10,2,77,19,4,4,6,3,3,4,3,1,5,3,3,0,4,3,3,1,3,3,2,4,1,0
10,2,74,19,6,4,6,3,3,4,3,2,4,3,3,0,4,3,3,1,3,3,2,4,1,0
10,2,80,18,6,4,6,3,3,4,2,5,2,3,3,0,4,4,0,4,2,3,2,4,1,0
10,2,81,18,6,4,6,3,4,3,3,2,4,2,4,2,2,2,4,0,4,4,0,1,0,5
10,2,80,19,0,4,6,3,4,3,1,5,3,2,4,2,2,3,1,3,3,4,0,1,0,5
10,2,77,19,4,4,6,3,4,3,2,4,3,2,4,2,2,3,1,3,3,4,0,1,0,5
10,2,79,19,6,4,6,3,4,3,2,5,2,2,4,2,2,3,1,3,3,4,0,1,0,5
10,2,78,19,10,4,6,3,4,3,3,4,2,3,2,1,4,3,1,3,3,4,0,1,0,5
10,2,75,19,0,4,6,3,4,3,2,3,4,4,1,2,3,4,2,0,4,3,3,3,1,0
10,2,80,19,10,4,6,3,5,2,4,2,3,3,2,4,1,2,4,2,2,4,1,0,0,5
10,2,80,20,10,4,6,3,6,1,3,4,2,2,2,4,2,1,2,4,3,2,0,1,2,5
10,2,81,20,10,4,6,4,1,5,4,1,4,3,1,2,4,2,2,2,4,3,0,1,1,5
10,2,78,19,-2,4,6,4,1,5,1,5,3,3,3,0,4,3,2,2,3,2,3,3,2,0
10,2,75,19,0,4,6,4,1,5,2,3,4,3,3,0,4,3,2,2,3,2,3,3,2,0
10,2,75,19,4,4,6,4,1,5,3,2,4,3,3,0,4,3,2,2,3,2,3,3,2,0
10,2,74,19,6,4,6,4,1,5,3,3,3,3,3,0,4,3,2,2,3,2,3,3,2,0
10,2,78,20,10,4,6,4,2,4,4,2,3,2,4,2,2,1,4,4,1,3,1,0,1,5
10,2,76,20,0,4,6,4,2,4,2,3,4,2,4,2,2,2,3,1,4,3,1,0,1,5
10,2,76,20,4,4,6,4,2,4,3,2,4,2,4,2,2,2,3,1,4,3,1,0,1,5
10,2,75,20,6,4,6,4,2,4,3,3,3,2,4,2,2,2,3,1,4,3,1,0,1,5
10,2,80,19,4,4,6,4,2,4,2,5,2,2,4,2,2,3,0,4,3,3,1,0,1,5
10,2,77,20,10,4,6,4,2,4,4,2,3,3,2,1,4,2,3,1,4,3,1,0,1,5
10,2,81,19,-2,4,6,4,2,4,2,2,5,3,2,1,4,3,0,4,3,3,1,0,1,5
10,2,81,20,-2,4,6,4,2,4,1,6,2,4,1,2,3,4,1,1,4,2,4,2,2,0
10,2,75,20,0,4,6,4,2,4,2,4,3,4,1,2,3,4,1,1,4,2,4,2,2,0
10,2,76,19,0,4,6,4,3,3,2,4,3,3,3,0,4,3,1,3,3,2,1,5,2,0
10,2,75,19,4,4,6,4,3,3,3,3,3,3,3,0,4,3,1,3,3,2,1,5,2,0
10,2,76,19,6,4,6,4,3,3,3,4,2,3,3,0,4,3,1,3,3,2,1,5,2,0
10,2,77,20,-2,4,6,4,3,3,3,1,5,4,2,1,3,3,3,3,1,2,5,1,2,0
10,2,79,19,10,4,6,4,4,2,4,2,3,2,2,4,2,0,4,2,4,1,1,0,3,5
10,2,78,19,4,4,6,4,4,2,3,3,3,3,1,5,1,2,2,2,4,0,4,2,4,0
