10,5,79,20,19,2,8,4,3,3,3,4,3,2,4,1,3,2,1,3,4,2,0,2,2,3
10,5,78,21,4,2,8,4,4,2,4,2,4,3,2,3,2,2,2,2,4,1,1,1,3,3
10,5,77,21,3,3,7,3,3,4,2,4,4,2,3,1,4,2,2,1,5,1,1,3,1,3
10,5,80,18,-9,3,7,3,3,4,3,3,4,3,3,4,0,4,2,1,3,3,2,0,0,4
10,5,81,20,-9,3,7,3,4,3,3,2,5,2,3,4,1,2,3,0,5,1,1,1,2,4
10,5,80,19,-8,3,7,3,4,3,4,1,5,4,2,2,2,4,3,0,3,2,3,3,1,0
10,5,81,19,-9,3,7,4,2,4,3,3,4,2,3,4,1,2,2,1,5,0,2,0,3,4
10,5,80,20,24,3,7,4,2,4,3,4,3,2,5,2,1,3,1,4,2,4,1,0,1,3
10,5,75,20,3,3,7,4,2,4,3,4,3,3,3,1,3,3,2,1,4,2,1,3,0,3
10,5,80,20,-12,3,7,4,2,4,3,4,3,3,3,1,3,4,0,1,5,1,1,3,1,3
10,5,81,19,-5,3,7,4,2,4,4,2,4,3,4,3,0,3,4,1,2,3,1,1,4,0
10,5,77,20,-8,3,7,4,2,4,4,2,4,4,2,2,2,4,2,1,3,1,4,2,2,0
10,5,77,20,24,3,7,4,3,3,3,3,4,1,5,2,2,1,2,3,4,2,0,1,3,3
10,5,81,19,-9,3,7,4,3,3,3,5,2,3,3,4,0,4,0,3,3,2,1,1,1,4
10,5,78,19,3,3,7,4,3,3,4,1,5,3,2,2,3,2,2,3,3,0,4,0,2,3
10,5,78,19,-12,3,7,4,3,3,4,2,4,3,3,4,0,3,3,0,4,1,2,2,1,3
10,5,80,19,-9,3,7,4,3,3,4,2,4,3,3,4,0,3,3,0,4,2,1,1,1,4
10,5,76,19,4,3,7,4,3,3,4,2,4,3,4,0,3,3,2,3,2,3,1,0,2,3
10,5,78,20,24,3,7,4,4,2,3,4,3,2,3,4,1,2,1,2,5,2,1,0,3,3
