2432,1216,3593134080
2434,1217,3602008448
2436,1218,3610897416
2438,1219,3619800996
2440,1220,3628719200
2442,1221,3637652040
2444,1222,3646599528
2446,1223,3655561676
2448,1224,3664538496
2450,1225,3673530000
2452,1226,3682536200
2454,1227,3691557108
2456,1228,3700592736
2458,1229,3709643096
2460,1230,3718708200
2462,1231,3727788060
2464,1232,3736882688
2466,1233,3745992096
2468,1234,3755116296
2470,1235,3764255300
2472,1236,3773409120
2474,1237,3782577768
2476,1238,3791761256
2478,1239,3800959596
2480,1240,3810172800
2482,1241,3819400880
2484,1242,3828643848
2486,1243,3837901716
2488,1244,3847174496
2490,1245,3856462200
2492,1246,3865764840
2494,1247,3875082428
2496,1248,3884414976
2498,1249,3893762496
2500,1250,3903125000
2502,1251,3912502500
2504,1252,3921895008
2506,1253,3931302536
2508,1254,3940725096
2510,1255,3950162700
2512,1256,3959615360
2514,1257,3969083088
2516,1258,3978565896
2518,1259,3988063796
2520,1260,3997576800
2522,1261,4007104920
2524,1262,4016648168
2526,1263,4026206556
2528,1264,4035780096
2530,1265,4045368800
2532,1266,4054972680
2534,1267,4064591748
2536,1268,4074226016
2538,1269,4083875496
2540,1270,4093540200
2542,1271,4103220140
2544,1272,4112915328
2546,1273,4122625776
2548,1274,4132351496
2550,1275,4142092500
2552,1276,4151848800
2554,1277,4161620408
2556,1278,4171407336
2558,1279,4181209596
2560,1280,4191027200
2562,1281,4200860160
2564,1282,4210708488
2566,1283,4220572196
2568,1284,4230451296
2570,1285,4240345800
2572,1286,4250255720
2574,1287,4260181068
2576,1288,4270121856
2578,1289,4280078096
2580,1290,4290049800
2582,1291,4300036980
2584,1292,4310039648
2586,1293,4320057816
2588,1294,4330091496
2590,1295,4340140700
2592,1296,4350205440
2594,1297,4360285728
2596,1298,4370381576
2598,1299,4380492996
2600,1300,4390620000
2602,1301,4400762600
2604,1302,4410920808
2606,1303,4421094636
2608,1304,4431284096
2610,1305,4441489200
2612,1306,4451709960
2614,1307,4461946388
2616,1308,4472198496
2618,1309,4482466296
2620,1310,4492749800
2622,1311,4503049020
2624,1312,4513363968
2626,1313,4523694656
2628,1314,4534041096
2630,1315,4544403300
2632,1316,4554781280
2634,1317,4565175048
2636,1318,4575584616
2638,1319,4586009996
2640,1320,4596451200
2642,1321,4606908240
2644,1322,4617381128
2646,1323,4627869876
2648,1324,4638374496
2650,1325,4648895000
2652,1326,4659431400
2654,1327,4669983708
2656,1328,4680551936
2658,1329,4691136096
2660,1330,4701736200
2662,1331,4712352260
2664,1332,4722984288
2666,1333,4733632296
2668,1334,4744296296
